,Tipo de Propiedad,Zona,Ciudad,Barrio,Calle,Tipo de Barrio,Apto Escritura,Apto Crédito,Etapa de Construcción,Antigüedad,Cantidad de Plantas,Cantidad de Dormitorios,Cantidad de Baños,Cantidad de Cocheras,Cobertura Cocheras,Superficie Total m2,Superficie Cubierta m2,Valor
221,Casa,,Córdoba,Valle Escondido ,Los Aromas Mza 119 L3,,,,,A estrenar,,3.0,4.0,,,360,325,300000.0
222,Casa,,Mendiolaza,Mendiolaza,Ruta E 53 km 12,,,,,A estrenar,,2.0,2.0,0.0,,250,90,63144.0
223,Casa,,Córdoba,Poeta Lugones,Tomas Lebretón 4369,,,,,43,,4.0,2.0,,,345,208,180000.0
224,Casa,,Córdoba,Argüello,HUAYNA,,,,,10,,3.0,3.0,4.0,,800,300,6185.0
225,Casa,,Villa Allende,San Isidro,San Isidro  Country Casa 3 Dorm Ubicada Cerca de la Guardia-villa Allende,,,,,,,,,,,,,450000.0
226,Casa,,Córdoba,Chacra del Norte,Chacras del Norte Duplex 3 Dorm Excelente Calidad a Estrenar,,,,,A estrenar,,3.0,2.0,2.0,,180,154,185000.0
227,Casa,,Córdoba,Valle Escondido ,Av. República de China,,,,,4,,3.0,2.0,2.0,,200,140,258000.0
228,Casa,,Córdoba,Villa Belgrano,Alberto Sabin,,,,,1,,3.0,3.0,2.0,,883,305,0.0
229,Casa,,Villa Allende,San Isidro,Country San Isidro - Hermosa Casa de 4 Dorm con Estilo Moderno,,,,,4,,4.0,3.0,2.0,,1260,360,480000.0
230,Casa,,Córdoba,Miradores de Manantiales,BHaus 100,,,,,A estrenar,,3.0,3.0,2.0,,123,123,210000.0
231,Casa,,Villa Allende,arrio Golf,Progreso 1576,,,,,20,,3.0,3.0,2.0,,2600,320,440000.0
232,Casa,,Córdoba,Valle Escondido ,av republica china,,,,,1,,3.0,2.0,,,600,250,0.0
233,Casa,,Córdoba,Manantiales,miradores de manantiales 1 100,,,,,A estrenar,,3.0,3.0,2.0,,186,186,250000.0
234,Casa,,Córdoba,Miradores de Manantiales,San Antonio 1300,,,,,A estrenar,,3.0,2.0,2.0,,301,198,0.0
235,Casa,,Alta Gracia,Alta Gracia,Belisario Roldan  100,,,,,20,,3.0,4.0,,,250,250,180000.0
236,Casa,,Punilla, Amb. Piscina Propia y Cochera!!,Excelente Casa,,,,,En construcción,,3.0,2.0,,,500,142,229000.0
237,Casa,,Córdoba,Rosedal,Blamey Lafore 2160,,,,,30,,2.0,,0.0,,300,125,77000.0
238,Casa,,Mendiolaza,Estancia Q2,San Jose de Calasanz 597,,,,,A estrenar,,3.0,3.0,,,900,440,550000.0
239,Casa,,Mendiolaza,Estancia Q2,Estancia Q2 Estilo Unico Materiales Nobles Libre de Mantenimiento a Estrenar 4 Dormitorios,,,,,A estrenar,,4.0,3.0,2.0,,986,320,350000.0
240,Casa,,Villa Carlos Paz,Villa Carlos Paz,Heine Y Moliere  100,,,,,,,8.0,5.0,13.0,,7800,410,969000.0
241,Casa,,Córdoba,Granja de Funes,Albano M. Laberge 6357,,,,,A estrenar,,3.0,3.0,,,1130,309,350000.0
242,Casa,,Córdoba,Colón,Lomas de la Carolina,,,,,A estrenar,,4.0,4.0,3.0,,3000,630,670000.0
243,Casa,,Córdoba,Valle Escondido ,Av Republica de China 1500 - Valle Escondido - Cordoba,,,,,En construcción,,2.0,2.0,2.0,,200,,1.0
244,Casa,,Córdoba,Centro,Centro Corro 110/112,,,,,,,,,,,,,400000.0
245,Casa,,Córdoba,Matienzo,Matienzo Fleming 3644,,,,,,,,,,,,,100000.0
246,Casa,,La Calera,La Cuesta,la cuesta lote 27,,,,,6,,2.0,2.0,0.0,,802,170,290000.0
247,Casa,,Córdoba,Manantiales,Cruz Roja y Rio Negro. Parada 7,,,,,En construcción,,2.0,,,,120,106,0.0
248,Casa,,Córdoba,Argüello,San Pedro Nolasco 1448,,,,,A estrenar,,3.0,2.0,,,1000,220,230000.0
249,Casa,,Córdoba,Villa Warcalde,Quinta de los Cremader 500,,,,,A estrenar,,3.0,2.0,2.0,,450,130,190000.0
250,Casa,,Córdoba,Altos de Villa Cabrera,La posta 2100,,,,,1,,3.0,3.0,2.0,,250,250,215000.0
251,Casa,,Córdoba,Güemes,Bolivar  500,,,,,54,,3.0,2.0,,,395,241,382000.0
252,Casa,,Córdoba,General Paz,Spilinbergo s/n,,,,,A estrenar,,3.0,2.0,2.0,,180,,215000.0
253,Casa,,La Cumbre,La Cumbre,Pje Nebiolo 62,,,,,,,3.0,3.0,,,700,175,220000.0
254,Casa,,La Calera,La Estanzuela,Barrio La Estanzuela ,,,,,A estrenar,,3.0,2.0,2.0,,450,165,218000.0
255,Casa,,Villa La Bolsa,illa La Bolsa,La Rioja 121,,,,,15,,2.0,,2.0,,8000,130,230000.0
256,Casa,,Córdoba,Docta,Av. la donosa 1,,,,,A estrenar,,3.0,2.0,,,120,120,122963.0
257,Casa,,Córdoba,Villa Belgrano,Blas Pascal 5387,,,,,A estrenar,,3.0,3.0,,,153,152,240000.0
258,Casa,,Córdoba,Parque Vélez Sársfield,Pedro de Mendoza 2900,,,,,40,,4.0,3.0,2.0,,418,418,175000.0
259,Casa,,Córdoba,Villa Belgrano,Villa Belgrano -duplex 1 Dorm mas Escritorio 2 Plantas y Cochera,,,,,,,,,,,,,135000.0
260,Casa,,Córdoba,Cerro de las Rosas,Nicanor Carranza 3879,,,,,35,,5.0,5.0,,,1157,480,390000.0
261,Casa,,Córdoba,Tablada Park,Alfredo Lazzari 4000,,,,,70,,3.0,2.0,0.0,,610,177,190000.0
262,Casa,,Córdoba,Cerro de las Rosas,Roque Funes 1400,,,,,30,,4.0,6.0,0.0,,1700,480,850000.0
263,Casa,,Córdoba,Poeta Lugones,Ciudad de Genova 4400,,,,,36,,3.0,4.0,,,192,192,150000.0
264,Casa,,Córdoba,Córdoba,Sampacho 1700,,,,,38,,4.0,3.0,2.0,,936,459,450000.0
265,Casa,,Córdoba,Argüello,Imponente Casa en Arguello-4 Dorm Amplia y Excelente Calidad Constructiva,,,,,15,,4.0,3.0,2.0,,1100,415,450000.0
266,Casa,,Córdoba,Parque Horizonte,Hawai 4359,,,,,35,,2.0,,0.0,,165,87,82000.0
267,Casa,,Córdoba,Córdoba,Chacras del Norte,,,,,A estrenar,,3.0,,0.0,,180,136,165000.0
268,Casa,,Córdoba,Lomas de la Carolina,Country Lomas de La Carolina,,,,,17,,4.0,4.0,,,1500,435,500000.0
269,Casa,,Córdoba,Villa Rivera Indarte,LOS REARTES 2975,,,,,6,,,,,,150,90,110000.0
270,Casa,,Río Ceballos,uta E 53,Villa Catalina,,,,,1,,3.0,2.0,2.0,,508,210,175000.0
271,Casa,,Córdoba,Quebrada de las Rosas,Igualdad 6500,,,,,A estrenar,,3.0,2.0,,,260,106,180000.0
272,Casa,,Córdoba,Claros del Bosque,Celso Barrios 3600,,,,,A estrenar,,3.0,3.0,2.0,,180,158,180000.0
273,Casa,,Villa Allende,Villa Allende,San Luis 1749,,,,,4,,2.0,,,,250,90,87500.0
274,Casa,,La Calera,La Calera,Maria Elena Walsh 800,,,,,1,,2.0,2.0,,,100,93,125000.0
275,Casa,,Córdoba,El Bosque,Av. Los Álamos 1,,,,,15,,3.0,4.0,0.0,,1500,430,600000.0
276,Casa,,Córdoba,Villa Rivera Indarte,Achira 9474,,,,,A estrenar,,3.0,2.0,,,512,165,159000.0
277,Casa,,Córdoba,Juniors,SALTO 347,,,,,64,,3.0,2.0,3.0,,425,400,320000.0
278,Casa,,Mendiolaza,Mendiolaza,La Serena,,,,,A estrenar,,3.0,3.0,2.0,,1250,305,460000.0
279,Casa,,Córdoba,Cinco Lomas,Cinco Lomas 1,,,,,2,,3.0,2.0,0.0,,2200,270,435000.0
280,Casa,,Córdoba,Córdoba,CHACRAS DEL NORTE Lote 81,,,,,A estrenar,,3.0,3.0,,,180,151,180000.0
281,Casa,,Córdoba,Rodríguez del Busto al 3200,Córdoba  3 dormitorios,,,,,1,,3.0,3.0,,,500,170,220000.0
282,Casa,,Córdoba,Córdoba,9 DE JULIO Y PALOMA,,,,,A estrenar,,2.0,,2.0,,128,82,120000.0
283,Casa,,Córdoba,General Bustos,Gianelli 1100,,,,,35,,4.0,2.0,,,225,160,125000.0
284,Casa,,Santa María,Las Cañitas Barrio Privado,17 de Abril  100,,,,,En construcción,,3.0,2.0,,,532,200,240000.0
285,Casa,,Córdoba,Cerro de las Rosas,DE LOS EXTREMEÑOS 4900,,,,,7,,3.0,4.0,2.0,,365,340,325000.0
286,Casa,,Villa Carlos Paz,Villa Carlos Paz,leiva,,,,,45,,2.0,,,,450,60,120000.0
287,Casa,,Córdoba,La Rufina,av Los Álamos 1111 1111,,,,,2,,3.0,3.0,,,895,275,360000.0
288,Casa,,Mendiolaza,Estancia Q2,SAN JOSE DE CALASANZ 597,,,,,5,,4.0,3.0,3.0,,1000,360,380000.0
289,Casa,,Córdoba,Quebrada de las Rosas,Igualdad 6500,,,,,A estrenar,,3.0,2.0,,,260,106,180000.0
290,Casa,,Córdoba,Inaudi,Maldonado esq. Soria o,,,,,,,,,,,,,180000.0
291,Casa,,Córdoba,Cerro de las Rosas,Fray Mocho  2500,,,,,47,,3.0,2.0,3.0,,300,185,165000.0
292,Casa,,Punilla,Punilla,LOS Tamarindos 900,,,,,,,,,,,,,85000.0
293,Casa,,Villa La Bolsa,Villa La Bolsa,Complejo de Cabañas con Pileta y Quincho - 100m del Río,,,,,8,,2.0,,2.0,,336,336,250000.0
294,Casa,,Córdoba,Valle Escondido ,Los Sueños,,,,,7,,3.0,2.0,2.0,,627,240,0.0
295,Casa,,Córdoba,Miradores de Manantiales,Av. Donosa s/n,,,,,,,,,,,,,145000.0
296,Casa,,Villa Allende,Villa Allende Golf,padre luchesse  - Barrio Cerrado San Isidro 00,,,,,A estrenar,,3.0,3.0,0.0,,1249,240,300000.0
297,Casa,,Villa Allende,Villa Allende,La Paloma - Villa Allende.,,,,,10,,3.0,2.0,2.0,,1500,350,400000.0
298,Casa,,Córdoba,Alberdi,San Luis 1500,,,,,40,,3.0,2.0,2.0,,200,110,115000.0
299,Casa,,Villa Allende,San Alfonso,Bodereau 00,,,,,A estrenar,,3.0,2.0,,,506,174,240000.0
300,Casa,,Santa Rosa de Calamuchita,ierras Morenas,Villa Ciudad Parque Los Reartes,,,,,A estrenar,,2.0,2.0,2.0,,110,,180000.0
301,Casa,,Córdoba,Nueva Italia,Correa de Lemos,,,,,30,,3.0,2.0,,,400,180,75000.0
302,Casa,,La Calera,La Calera,Maria Elena Walsh 800,,,,,1,,2.0,2.0,,,90,93,110000.0
303,Casa,,Córdoba,Valle Escondido ,Rossen Barrio Privado - Tipologia A 2 Dormitorios,,,,,En construcción,,2.0,2.0,2.0,,175,110,0.0
304,Casa,,Punilla,Punilla,Los Amarantos 100,,,,,20,,3.0,2.0,,,600,450,120000.0
305,Casa,,Córdoba,Córdoba,Azuleque| Jardines del Jockey,,,,,12,,3.0,2.0,,,375,280,390000.0
306,Casa,,Córdoba,La Catalina Urbanizacion Residencial,La Catalina lote 18,,,,,5,,3.0,2.0,,,180,147,155000.0
307,Casa,,Malagueño,Malagueño,Los principios 800,,,,,A estrenar,,2.0,2.0,,,110,400,85000.0
308,Casa,,Córdoba,Centro,Santa Rosa 300,,,,,60,,3.0,2.0,,,240,240,219000.0
309,Casa,,Córdoba,El Bosque,Av. los Alamos 1,,,,,8,,3.0,4.0,0.0,,1500,280,490000.0
310,Casa,,Córdoba,Córdoba,Maria Curie 3100,,,,,5,,3.0,2.0,,,120,100,69000.0
311,Casa,,Villa Allende,San Alfonso,Hugo Wast,,,,,,,,,,,,,170000.0
312,Casa,,Villa Allende,arrio Golf,Carmen de Olmos 800,,,,,16,,4.0,4.0,,,1922,430,450000.0
313,Casa,,Córdoba,Córdoba,Int.Ramon B. Mestre 1,,,,,,,,,,,,,235000.0
314,Casa,,Córdoba,Manantiales,Cruz Roja y Rio Negro. Parada 6,,,,,A estrenar,,2.0,2.0,,,54,54,0.0
315,Casa,,Córdoba,Villa Rivera Indarte,Achiras 9474,,,,,A estrenar,,3.0,2.0,,,500,180,159000.0
316,Casa,,Villa Allende,Cumbres del Golf,cerro incauasi,,,,,A estrenar,,3.0,2.0,2.0,,900,200,160000.0
317,Casa,,Córdoba,Valle Escondido ,Los Arboles -,,,,,6,,2.0,2.0,,,1042,132,200000.0
318,Casa,,Córdoba,Colón,9 de Julio S/n-villa Sol,,,,,A estrenar,,2.0,,0.0,,300,60,63144.0
319,Casa,,Córdoba,Argüello,Pablo Ehrlich 8031,,,,,43,,2.0,,0.0,,246,76,77319.0
320,Casa,,La Falda,La Falda,ruta 38,,,,,100,,5.0,6.0,,,9000,200,0.0
321,Casa,,Córdoba,Alto Alberdi,ACHAVAL RODRIGUEZ 2500,,,,,,,3.0,2.0,2.0,,264,180,130000.0
322,Casa,,Córdoba,El Bosque, Molino de Torres 5301,,,,,8,,4.0,3.0,2.0,,1576,500,0.0
323,Casa,,Córdoba,Lomas de San Martín,Suquia 100,,,,,10,,4.0,2.0,,,455,185,280000.0
324,Casa,,Córdoba,Valle Cercano,Av. Armada Argentina  2400,,,,,,,2.0,2.0,,,125,100,110000.0
325,Casa,,Córdoba,Cerro de las Rosas,Nicanor Carranza 3772,,,,,10,,3.0,3.0,,,1099,350,450000.0
326,Casa,,Córdoba,órdoba,Av. Vélez Sarsfield 4100,,,,,7,,0.0,2.0,3.0,,465,275,330000.0
327,Casa,,Córdoba,Maipú,PASAJE BLOMBERG 1722,,,,,25,,2.0,3.0,2.0,,320,230,0.0
328,Casa,,Córdoba,Argüello,Alberto Fage 7116| Arguello Norte,,,,,1,,2.0,2.0,,,175,85,65000.0
329,Casa,,Alta Gracia,Norte,Uruguay 545,,,,,41,,3.0,,,,264,124,100000.0
330,Casa,,Córdoba,Cerro de las Rosas,Adolfo Orma 2000,,,,,A estrenar,,4.0,3.0,2.0,,200,200,240000.0
331,Casa,,Córdoba,Villa Belgrano,Ramon y Cajal 4800,,,,,25,,5.0,4.0,2.0,,395,215,0.0
332,Casa,,Córdoba,Cerro de las Rosas,Gregorio Velez 3766,,,,,A estrenar,,4.0,4.0,,,1120,463,470000.0
333,Casa,,Córdoba,Poeta Lugones,Lascano Colodrero 2900,,,,,46,,4.0,2.0,,,140,140,170000.0
334,Casa,,Córdoba,Argüello,RAUL RINA 4854,,,,,18,,4.0,4.0,,,700,245,240000.0
335,Casa,,Córdoba,Córdoba,Palma de Claret,,,,,5,,2.0,2.0,,,200,120,139000.0
336,Casa,,Córdoba,Córdoba,Casa y  Locales - Excelente Rentabilidad-oportunidad Inversores!  Gandhi  700,,,,,7,,2.0,3.0,0.0,,438,,165000.0
337,Casa,,Villa Allende,La Herradura,Barrio Privado La Herradura,,,,,5,,2.0,3.0,,,1500,150,270000.0
338,Casa,,Córdoba,Alejandro Centeno,Belen 4800,,,,,10,,3.0,2.0,2.0,,300,240,185000.0
339,Casa,,La Calera,La Cuesta,La Cuesta - Avenida Ejercito Argentino 100,,,,,4,,3.0,3.0,,,1180,350,450000.0
340,Casa,,Santa María,lta Gracia,Potrerillo de Larreta,,,,,A estrenar,,4.0,5.0,2.0,,376,243,650000.0
341,Casa,,Córdoba,Valle Escondido ,Las Piedras Housing Privado,,,,,En construcción,,2.0,2.0,2.0,,200,120,1.0
342,Casa,,Villa Carlos Paz,Villa Carlos Paz,Los Pinos 20,,,,,3,,2.0,,,,300,90,95000.0
343,Casa,,Córdoba,Cerro de las Rosas,Gregorio Velez 3900,,,,,26,,4.0,3.0,4.0,,546,378,1.0
344,Casa,,Córdoba,Argüello,El Refugio Casa 3 Dorm en Housing Altura Martinolli 8700,,,,,,,,,,,,,240000.0
345,Casa,,Alta Gracia,Córdoba,FINCAS II 100,,,,,5,,3.0,3.0,2.0,,321,321,435000.0
346,Casa,,Córdoba,Villa Belgrano,Berzelius 5700,,,,,20,,3.0,2.0,2.0,,550,185,240000.0
347,Casa,,Mendiolaza,Mendiolaza,Cuatro Vientos 100,,,,,8,,3.0,2.0,0.0,,2100,280,195000.0
348,Casa,,Villa Allende,Jardín Epicuro,Brasilia 100,,,,,,,,,,,,,170000.0
349,Casa,,Córdoba,Los Boulevares,Isla DEL Atlantico SUR 2100,,,,,40,,5.0,2.0,2.0,,240,290,95000.0
350,Casa,,Villa Allende,Villa Allende Golf,Progreso - Barrio Golf - Villa Allende,,,,,6,,4.0,3.0,4.0,,2800,550,550000.0
351,Casa,,San Antonio de Arredondo,San Antonio de Arredondo,GARCIA CUERVA 139,,,,,8,,2.0,,,,702,140,140000.0
352,Casa,,Mendiolaza,Estancia Q2,Espectacular Casa 4 Dorm Estancia Q2 Venta y Alquiler,,,,,6,,4.0,3.0,2.0,,1410,500,550000.0
353,Casa,,Córdoba,Claros del Bosque,Claros del Bosque,,,,,A estrenar,,3.0,2.0,,,130,100,182000.0
354,Casa,,Córdoba,La Rufina,La Rufina 1,,,,,A estrenar,,3.0,2.0,0.0,,1080,380,450000.0
355,Casa,,Mendiolaza,Mendiolaza,Estancia Q2,,,,,A estrenar,,3.0,3.0,2.0,,1100,235,340000.0
356,Casa,,Córdoba,Las Delicias,Las Delicias - Córdoba,,,,,20,,2.0,4.0,2.0,,1594,437,550000.0
357,Casa,,Córdoba,Country Las Marías,camino San carlos 5500,,,,,A estrenar,,5.0,7.0,,,3000,802,650000.0
358,Casa,,Córdoba,Las Cañitas Villa Urbana,Chacra del Sur. Duplex 175 Metros Cuadrados.,,,,,A estrenar,,3.0,2.0,,,180,175,225000.0
359,Casa,,Córdoba,Santa Clara de Asís,Oscariz y Beaumont 2200,,,,,8,,3.0,2.0,2.0,,253,220,265000.0
360,Casa,,Villa Carlos Paz,Villa Carlos Paz,av. illia,,,,,50,,3.0,,,,450,120,250000.0
361,Casa,,Córdoba,Camino a San Carlos,Green Ville 2,,,,,A estrenar,,3.0,3.0,2.0,,194,150,230000.0
362,Casa,,Córdoba,Quebrada de las Rosas,Igualdad 6500,,,,,A estrenar,,2.0,,,,260,106,140000.0
363,Casa,,Córdoba,San Salvador,Dean Funes 3900,,,,,,,,,,,,,200000.0
364,Casa,,Alta Gracia,Córdoba,100,,,,,4,,2.0,2.0,2.0,,221,221,270000.0
365,Casa,,Córdoba,Granja de Funes,Granja de Funes Angel Locelso 6381,,,,,,,,,,,,,178000.0
366,Casa,,Córdoba,Alto Alberdi,Achával Rodríguez 2800,,,,,55,,2.0,,,,315,100,62500.0
367,Casa,,Córdoba,Mariano Fragueiro,Justo José de Urquiza 4800,,,,,21,,4.0,2.0,,,243,220,77000.0
368,Casa,,Córdoba,Fincas 1,Publica sin numero,,,,,15,,3.0,3.0,0.0,,2150,424,520000.0
369,Casa,,Villa Carlos Paz,Villa Carlos Paz,TUPUNGATO 660,,,,,30,,3.0,3.0,4.0,,600,300,230000.0
370,Casa,,Villa Allende,San Isidro,Padre Luchesse km 2,,,,,4,,4.0,3.0,,,1000,320,400000.0
371,Casa,,Villa Allende,illa Allende,Universitaria 359,,,,,29,,3.0,4.0,4.0,,2300,395,440000.0
372,Casa,,Villa Carlos Paz,Villa Carlos Paz,Heine 300,,,,,20,,4.0,3.0,0.0,,4600,400,290000.0
373,Casa,,Río Ceballos,Villa Catalina,E 53 km 50,,,,,5,,0.0,2.0,2.0,,370,125,120000.0
374,Casa,,Córdoba,Centenario,Gregorio Y. Gavier 2300,,,,,29,,3.0,2.0,,,250,135,166000.0
375,Casa,,Villa Allende,a Herradura,El Yunque 100,,,,,10,,4.0,3.0,2.0,,1585,430,400000.0
376,Casa,,Villa Allende,La Cruz,Brown 900,,,,,17,,3.0,,3.0,,2715,210,180000.0
377,Casa,,Villa Allende,Chacras de la Villa,Chacras de la villa LAS PERDICES 141,,,,,,,,,,,,,270000.0
378,Casa,,Córdoba,Córdoba,Pedro de Mesa 900,,,,,28,,2.0,,,,175,90,115000.0
379,Casa,,Córdoba,Las Delicias,Av. Ejército Argentino 1067,,,,,17,,3.0,3.0,,,1904,400,600000.0
380,Casa,,Córdoba,Cofico,Juan B. Bustos 800,,,,,A estrenar,,2.0,,2.0,,130,110,110000.0
381,Casa,,Villa Carlos Paz,Villa Carlos Paz,Remedio de escalada 100,,,,,,,3.0,3.0,4.0,,700,700,900000.0
382,Casa,,Córdoba,Miradores de Manantiales,Miradores de Manantiales,,,,,A estrenar,,3.0,2.0,2.0,,250,140,175000.0
383,Casa,,Córdoba,Escobar,Betania 2400,,,,,A estrenar,,3.0,2.0,,,334,115,105000.0
384,Casa,,Córdoba,Córdoba,Oportunidad! Lomas de Chateau - 2 DOR - A Estrenar!,,,,,A estrenar,,2.0,2.0,,,130,,120000.0
385,Casa,,Córdoba,Inaudi,IGARZABAL 600,,,,,17,,2.0,2.0,2.0,,305,190,65000.0
386,Casa,,Córdoba,Córdoba,Pasaje Alicante 2400,,,,,14,,3.0,2.0,,,120,120,110000.0
387,Casa,,Córdoba,Villa Rivera Indarte,Corral de Bustos 8900,,,,,A estrenar,,3.0,,,,195,118,135000.0
388,Casa,,Córdoba,Valle Escondido ,Av. República de China 1500,,,,,En construcción,,3.0,2.0,2.0,,200,,1.0
389,Casa,,Mendiolaza,endiolaza,La Serena,,,,,A estrenar,,3.0,3.0,2.0,,1200,250,280000.0
390,Casa,,Córdoba,Bajo Palermo,Ilollay 3100,,,,,60,,2.0,2.0,2.0,,261,261,190000.0
391,Casa,,San Antonio de Arredondo,San Antonio de Arredondo,CARCANO  7000,,,,,A estrenar,,2.0,2.0,,,150,125,130000.0
392,Casa,,La Calera,alera.,La Cuesta,,,,,A estrenar,,2.0,3.0,,,400,150,225000.0
393,Casa,,Córdoba,Don Bosco,Juan Cagliero  300,,,,,45,,3.0,,,,120,102,85000.0
394,Casa,,Córdoba,Argüello,San Pedro Nolasco 6967,,,,,12,,3.0,4.0,,,333,270,180000.0
395,Casa,,Córdoba,Alta Córdoba,Cervantes 400,,,,,A estrenar,,0.0,0.0,0.0,,405,225,0.0
396,Casa,,Río Ceballos,io Ceballos.,Pasaje S/n,,,,,5,,3.0,3.0,2.0,,3500,320,279000.0
397,Casa,,Córdoba,Camino a San Carlos,FORTIN DEL POZO 100,,,,,10,,3.0,3.0,3.0,,425,425,550000.0
398,Casa,,La Calera,La Calera,Terrazas de la Estanzuela - La Calera 0,,,,,A estrenar,,2.0,,,,220,130,95000.0
399,Casa,,Córdoba,Córdoba,Chacras del Norte Manzana 24 Lote 4 Barrio Cerrado Cordoba,,,,,A estrenar,,3.0,2.0,2.0,,180,180,220000.0
400,Casa,,Córdoba,Córdoba,Inca Manco 3700,,,,,A estrenar,,3.0,2.0,2.0,,840,471,500000.0
401,Casa,,Córdoba,Córdoba,La Estanzuela | La Calera,,,,,5,,3.0,2.0,0.0,,420,,240000.0
402,Casa,,Córdoba,Villa Rivera Indarte,huayna 7500,,,,,20,,4.0,4.0,,,600,300,250000.0
403,Casa,,Córdoba,Las Palmas,9 de Julio 4200,,,,,A estrenar,,3.0,2.0,2.0,,100,85,120000.0
404,Casa,,Córdoba,Country Las Marías,Camino san carlos 5500,,,,,6,,3.0,2.0,,,1500,250,260000.0
405,Casa,,Córdoba,Chacra del Norte,Calle Publica  100,,,,,A estrenar,,3.0,3.0,,,170,170,180000.0
406,Casa,,Córdoba,Cerro Chico,Lino Spilimbergo 4300,,,,,40,,3.0,2.0,,,300,150,150000.0
407,Casa,,Córdoba,URCA,Victorino Rodriguez 906,,,,,25,,3.0,2.0,,,300,182,210000.0
408,Casa,,Alta Gracia,El Golf,Los Geranios esq. Los Jazmines,,,,,15,,3.0,2.0,2.0,,800,200,230000.0
409,Casa,,La Calera,La Cuesta,La Cuesta - Lote 333 - La Calera,,,,,A estrenar,,3.0,2.0,2.0,,800,310,320000.0
410,Casa,,Villa Carlos Paz,Villa Carlos Paz,ruta 14,,,,,6,,5.0,4.0,2.0,,700,350,280000.0
411,Casa,,Alta Gracia,Córdoba,100,,,,,A estrenar,,3.0,3.0,2.0,,175,175,225000.0
412,Casa,,Córdoba,Valle Escondido ,Rossen Barrio Privado - Tipologia C 3 Dormitorios,,,,,En construcción,,3.0,2.0,2.0,,175,125,0.0
413,Casa,,Villa Allende,Sendero de la Ladera al 100,Córdoba Villa Allende Solares de San Alfonso  Más de 3 dormitorios,,,,,1,,,3.0,,,770,325,390000.0
414,Casa,,Córdoba,Poeta Lugones,Montúfar y coronado  7450,,,,,18,,2.0,,,,200,70,130000.0
415,Casa,,Córdoba,Villa Rivera Indarte,Etruria  8700,,,,,9,,2.0,2.0,2.0,,350,212,150000.0
416,Casa,,Villa Allende,San Isidro,padre luchesse,,,,,8,,3.0,3.0,2.0,,900,240,319000.0
417,Casa,,Córdoba,Córdoba,Av. circunvalación Chacras del Norte X5009LFG,,,,,A estrenar,,3.0,3.0,,,180,151,180000.0
418,Casa,,Córdoba,Juniors,Uruguay 400,,,,,60,,3.0,2.0,,,256,256,210000.0
419,Casa,,Córdoba,Chacra del Norte,Chacras del Norte Duplex 3 Dorm Terminados,,,,,A estrenar,,3.0,2.0,2.0,,180,154,195000.0
420,Casa,,Córdoba,Las Margaritas,Diaz De Solis  2200,,,,,32,,2.0,2.0,,,91,91,80000.0
421,Casa,,Córdoba,Córdoba,Esposos Curie 1700,,,,,30,,3.0,3.0,,,453,302,175000.0
422,Casa,,Córdoba,Parque Vélez Sársfield,Dr. Enrique Finocchietto 865,,,,,22,,2.0,2.0,0.0,,325,210,180000.0
423,Casa,,El Fortín,El Fortín,Fortín del Pozo,,,,,12,,3.0,2.0,0.0,,2280,638,590000.0
424,Casa,,San Antonio de Arredondo,San Antonio de Arredondo,Los Nogales 250,,,,,6,,2.0,0.0,,,466,50,62000.0
425,Casa,,Santa María,Las Cañitas Barrio Privado,Las Cañitas Falda del Carmen,,,,,A estrenar,,3.0,2.0,,,530,206,275000.0
426,Casa,,Córdoba,Altos del Chateau,Altos del Chateau Country,,,,,8,,3.0,3.0,2.0,,1500,420,0.0
427,Casa,,Córdoba,San Fernando,Alejandro Korn 3100,,,,,10,,2.0,,,,125,91,85000.0
428,Casa,,La Calera,La Cuesta,la cuesta,,,,,6,,4.0,4.0,2.0,,900,350,10309.0
429,Casa,,Córdoba,Valle Escondido ,av republica china,,,,,1,,3.0,2.0,,,600,220,0.0
430,Casa,,Córdoba,Lomas de la Carolina,Lomas de la Carolina Lomas de la Carolina 3,,,,,,,,,,,,,550000.0
431,Casa,,Villa Carlos Paz,Villa Carlos Paz,VICTORICA 300,,,,,12,,3.0,3.0,2.0,,450,250,230000.0
432,Casa,,Villa Santa Cruz del Lago,Villa Santa Cruz del Lago,Gonza Al  100,,,,,3,,,,2.0,,250,250,185000.0
433,Casa,,Córdoba,Cerro de las Rosas,Fader 3919,,,,,10,,3.0,6.0,,,1000,633,800000.0
434,Casa,,Córdoba,El Bosque,El Bosque Propiedad en Venta Terreno Central 4 Dormitorios 4 Baños   dep de Serv Oportunidad,,,,,10,,4.0,4.0,2.0,,1500,397,570000.0
435,Casa,,La Calera,a Calera,Terrazas de la Estanzuela,,,,,7,,2.0,,0.0,,455,125,135000.0
436,Casa,,Córdoba,Córdoba,Matanza 2700,,,,,A estrenar,,2.0,,0.0,,281,97,66000.0
437,Casa,,La Falda,La Falda,francia 300,,,,,5,,2.0,,,,85,80,55000.0
438,Casa,,Villa Allende,Cóndor Alto,Rio Negro 600,,,,,,,4.0,3.0,4.0,,5000,450,500000.0
439,Casa,,Córdoba,Centenario,Manuel López 2250,,,,,20,,4.0,4.0,4.0,,1200,640,470000.0
440,Casa,,La Calera,La Cuesta,Venta 3 Domitorios 2 Baños La Cuenta,,,,,6,,3.0,2.0,2.0,,250,220,180000.0
