,Tipo de Propiedad,Zona,Barrio,Tipo de Barrio,Cantidad de Dormitorios,Cantidad de Baños,Cantidad de Cocheras,Superficie Cubierta m2,Superficie Total m2,Zona_was_missing,Barrio_was_missing,Tipo de Barrio_was_missing,Cantidad de Dormitorios_was_missing,Cantidad de Baños_was_missing,Cantidad de Cocheras_was_missing,Superficie Cubierta m2_was_missing,Superficie Total m2_was_missing,Valor
207,Casa,Sur,Chacra del Sur,Con Seguridad,3.0,3.0,2.0,151.0,180.0,False,False,False,False,False,False,False,False,198000.0
208,Casa,Noroeste,Chacra del Norte,Con Seguridad,3.0,2.0,0.0,159.48306274414062,264.9698791503906,False,False,False,False,True,True,True,True,170000.0
209,Casa,Cerro-Argüello,La Carolina,Abierto,3.0,4.0,2.0,1000.0,380.0,False,False,False,False,False,False,False,False,430000.0
210,Casa,Cerro-Argüello,San Isidro,Cerrado,3.0,2.0,0.0,243.77723693847656,417.9294738769531,False,False,False,False,True,True,True,True,300000.0
211,Casa,Cerro-Argüello,La Carolina,Abierto,3.0,3.0,1.0,195.0,400.0,False,False,False,False,False,False,False,False,235000.0
212,Casa,Norte,Cofico,Abierto,3.0,3.0,2.0,257.0,215.0,False,False,False,False,False,False,False,False,220000.0
213,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,5.0,5.0,4.0,500.0,1190.0,False,False,False,False,False,False,False,False,360000.0
214,Casa,Cerro-Argüello,La Carolina,Abierto,3.0,3.0,4.0,400.0,1000.0,False,False,False,False,False,False,False,False,240000.0
215,Casa,Noroeste,Altos del Chateau,Cerrado,4.0,4.0,3.0,500.0,1500.0,False,False,False,False,False,False,False,False,750000.0
216,Casa,Cerro-Argüello,Urca,Abierto,3.0,3.0,2.0,255.0,420.0,False,False,False,False,False,False,False,False,230000.0
217,Casa,Cerro-Argüello,Villa Belgrano,Abierto,3.0,1.0,2.0,150.0,250.0,False,False,False,False,False,False,False,False,170000.0
218,Duplex,Cerro-Argüello,Jardín Claret,Cerrado,3.0,2.0,1.0,125.0,250.0,False,False,False,False,False,False,False,False,170000.0
219,Casa,Cerro-Argüello,Villa Belgrano,Abierto,3.0,1.0,1.0,160.0,260.0,False,False,False,False,False,False,False,False,170000.0
220,Casa,Central,Güemes,Abierto,5.0,2.0,1.0,181.0,170.0,False,False,False,False,False,False,False,False,170000.0
221,Casa,Oeste,Las Delicias,Country,4.0,4.0,2.0,310.0,1800.0,False,False,False,False,False,False,False,False,470000.0
222,Casa,Sudeste,José Ignacio Díaz,Abierto,5.0,2.0,0.0,140.0,300.0,False,False,False,False,True,True,False,False,85000.0
223,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,4.0,2.0,2.0,220.0,300.0,False,False,False,False,False,False,False,False,150000.0
224,Duplex,Sur,Miradores de Manantiales,Con Seguridad,3.0,2.0,1.0,120.0,269.37969970703125,False,False,False,False,False,False,False,True,160000.0
225,Casa,Cerro-Argüello,Granja de Funes,Abierto,3.0,2.0,1.0,150.0,750.0,False,False,False,False,False,False,False,False,135000.0
226,Duplex,Oeste,Alto Alberdi,Abierto,2.0,2.0,1.0,72.0,95.0,False,False,False,False,False,False,False,False,72000.0
227,Casa,Oeste,Chateau Carreras,Abierto,4.0,2.0,0.0,172.75457763671875,253.62261962890625,False,False,False,False,False,True,True,True,80000.0
228,Casa,Sur,Jockey Club,Country,3.0,4.0,2.0,540.0,1000.0,False,False,False,False,False,False,False,False,840000.0
229,Casa,Norte,Otro,Cerrado,3.0,2.0,0.0,196.77780151367188,361.13958740234375,True,True,True,False,True,True,True,True,250000.0
230,Casa,Sur,Parque Vélez Sársfield,Abierto,4.0,3.0,2.0,268.0,343.0,False,False,False,False,False,False,False,False,260000.0
231,Casa,Cerro-Argüello,Urca,Abierto,4.0,4.0,2.0,300.0,400.0,False,False,False,False,False,False,False,False,300000.0
232,Duplex,Sur,Otro,Con Seguridad,3.0,2.0,1.0,140.0,255.4993896484375,True,True,True,False,False,False,False,True,175000.0
233,Casa,Sur,Parque Horizonte,Abierto,2.0,2.0,0.0,113.55029296875,266.9134216308594,False,False,False,False,True,True,True,True,64000.0
234,Casa,Sudoeste,Juan XXIII,Abierto,2.0,2.0,0.0,120.0,255.0,False,False,False,False,False,True,False,False,125000.0
235,Casa,Noroeste,Parque Chacabuco,Abierto,3.0,1.0,1.0,156.6910858154297,323.5351867675781,False,False,False,False,False,False,True,True,128000.0
236,Casa,Sur,Colinas de Vélez Sársfield,Abierto,2.0,1.0,2.0,120.0,280.0,False,False,False,False,False,False,False,False,95000.0
237,Casa,Central,Alberdi,Abierto,3.0,3.0,1.0,240.0,200.0,False,False,False,False,False,False,False,False,165000.0
238,Casa,Sudeste,Maipú Sección 2,Abierto,5.0,3.0,2.0,274.0,348.0,False,False,False,False,False,False,False,False,149000.0
239,Duplex,Sur,Miradores de Manantiales,Con Seguridad,3.0,3.0,1.0,115.0,126.0,False,False,False,False,False,False,False,False,145000.0
240,Casa,Cerro-Argüello,San Alfonso del Talar,Cerrado,3.0,3.0,2.0,165.0,300.0,False,False,False,False,False,False,False,False,195000.0
241,Casa,Norte,General Bustos,Abierto,3.0,2.0,1.0,215.0,174.0,False,False,False,False,False,False,False,False,80000.0
242,Casa,Cerro-Argüello,La Paloma,Country,3.0,2.0,2.0,217.0,253.0,False,False,False,False,False,False,False,False,290000.0
243,Casa,Oeste,Las Palmas,Abierto,4.0,2.0,2.0,174.98155212402344,247.28834533691406,False,False,False,False,False,False,True,True,120000.0
244,Duplex,Cerro-Argüello,Golf,Abierto,3.0,2.0,0.0,138.34681701660156,216.19415283203125,False,False,False,False,True,True,True,True,110000.0
245,Casa,Sur,Manantiales,Con Seguridad,2.0,2.0,0.0,111.1408462524414,193.31094360351562,False,False,False,False,True,True,True,True,125000.0
246,Casa,Central,Nueva Córdoba,Abierto,1.0,1.0,0.0,46.0,52.0,False,False,False,False,False,True,False,False,78000.0
247,Casa,Cerro-Argüello,San Alfonso del Talar,Cerrado,3.0,2.0,2.0,170.0,500.0,False,False,False,False,False,False,False,False,240000.0
248,Casa,Sur,Jardín,Abierto,3.0,3.0,1.0,125.0,105.0,False,False,False,False,False,False,False,False,89999.0
249,Casa,Central,Nueva Córdoba,Abierto,3.0,2.0,1.0,144.0,245.0,False,False,False,False,False,False,False,False,130000.0
250,Casa,Cerro-Argüello,San Isidro,Cerrado,3.0,2.0,3.0,320.0,900.0,False,False,False,False,True,False,False,False,390000.0
251,Casa,Este,General Paz,Abierto,3.0,2.0,0.0,105.0,125.0,False,False,False,False,False,True,False,False,160000.0
252,Duplex,Sur,Otro,Cerrado,3.0,3.0,1.0,160.0,180.0,True,True,True,False,False,False,False,False,185000.0
253,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,4.0,2.0,2.0,480.0,969.0,False,False,False,False,True,False,False,False,465000.0
254,Duplex,Noroeste,Chacra del Norte,Con Seguridad,3.0,2.0,1.0,140.0,180.0,False,False,False,False,False,False,False,False,178000.0
255,Casa,Noroeste,San Martín,Abierto,2.0,1.0,1.0,113.93964385986328,410.0,False,False,False,False,False,False,True,False,115000.0
256,Casa,Sur,Fincas Del Sur II,Cerrado,3.0,3.0,2.0,308.0,1350.0,False,False,False,False,False,False,False,False,450000.0
257,Casa,Cerro-Argüello,Comarca de Allende,Con Seguridad,2.0,2.0,2.0,135.0,360.0,False,False,False,False,False,False,False,False,160000.0
258,Casa,Oeste,Quebrada de las Rosas,Abierto,3.0,2.0,2.0,150.9228973388672,246.35809326171875,False,False,False,False,False,False,True,True,140000.0
259,Casa,Noroeste,San Salvador,Abierto,3.0,2.0,2.0,240.0,362.0,False,False,False,False,False,False,False,False,198000.0
260,Casa,Cerro-Argüello,Villa Marta,Abierto,3.0,2.0,0.0,145.14950561523438,231.66458129882812,False,False,False,False,True,True,True,True,125000.0
261,Casa,Cerro-Argüello,Alejandro Centeno,Abierto,4.0,3.0,3.0,525.0,800.0,False,False,False,False,False,False,False,False,390000.0
262,Duplex,Sur,Parque Horizonte,Abierto,2.0,1.0,1.0,92.0,165.0,False,False,False,False,False,False,False,False,86000.0
263,Casa,Cerro-Argüello,Cinco Lomas,Cerrado,3.0,2.0,0.0,211.31314086914062,424.8839111328125,False,False,False,False,True,True,True,True,280000.0
264,Casa,Oeste,Valle Escondido,Cerrado,4.0,3.0,0.0,213.0,612.0,False,False,False,False,False,True,False,False,370000.0
265,Casa,Central,Paso de los Andes,Abierto,3.0,2.0,0.0,200.0,300.0,False,False,False,False,True,True,False,False,87000.0
266,Casa,Norte,Otro,Abierto,2.0,2.0,1.0,105.33708190917969,208.77890014648438,True,True,True,False,False,False,True,True,90000.0
267,Casa,Este,General Paz,Abierto,2.0,2.0,2.0,166.0,186.0,False,False,False,False,False,False,False,False,78000.0
268,Duplex,Oeste,Otro,Con Seguridad,3.0,2.0,0.0,170.7369842529297,250.0,True,True,True,False,False,True,True,False,190000.0
269,Casa,Sudoeste,Los Naranjos,Abierto,3.0,2.0,0.0,140.5103759765625,330.0,False,False,False,False,True,True,True,False,105000.0
270,Duplex,Noroeste,Chacra del Norte,Con Seguridad,3.0,3.0,2.0,180.0,180.0,False,False,False,False,False,False,False,False,185000.0
271,Casa,Central,Alberdi,Abierto,3.0,3.0,0.0,115.0,112.0,False,False,False,False,False,True,False,False,78500.0
272,Casa,Sur,Jardín Espinosa,Abierto,4.0,4.0,2.0,415.0,1230.0,False,False,False,False,False,False,False,False,490000.0
273,Duplex,Oeste,Valle Escondido,Cerrado,2.0,2.0,0.0,124.08545684814453,237.10313415527344,False,False,False,False,True,True,True,True,150000.0
274,Casa,Sur,Claros del Bosque,Cerrado,3.0,3.0,0.0,142.0,180.0,False,False,False,False,False,True,False,False,190000.0
275,Casa,Sur,Solares de Santa María,Con Seguridad,2.0,1.0,1.0,85.0,180.0,False,False,False,False,False,False,False,False,94000.0
276,Casa,Este,Otro,Abierto,3.0,3.0,1.0,241.0,242.0,True,True,True,False,False,False,False,False,222200.0
277,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,5.0,5.0,4.0,525.0,915.0,False,False,False,False,False,False,False,False,420000.0
278,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,4.0,4.0,2.0,330.0,1000.0,False,False,False,False,False,False,False,False,400000.0
279,Duplex,Noroeste,Chacra del Norte,Con Seguridad,3.0,3.0,2.0,180.0,180.0,False,False,False,False,False,False,False,False,185000.0
280,Casa,Sur,Parque Vélez Sársfield,Abierto,5.0,3.0,2.0,220.0,290.0,False,False,False,False,False,False,False,False,155000.0
281,Casa,Oeste,La Cuesta,Country,3.0,4.0,2.0,480.0,1500.0,False,False,False,False,False,False,False,False,460000.0
282,Casa,Sur,Chacra del Sur,Con Seguridad,3.0,2.0,1.0,164.0,180.0,False,False,False,False,False,False,False,False,210000.0
283,Casa,Sur,Res. Vélez Sársfield,Abierto,3.0,2.0,1.0,105.0,148.0,False,False,False,False,False,False,False,False,110000.0
284,Casa,Oeste,Lomas de la Carolina,Country,4.0,5.0,2.0,350.0,1500.0,False,False,False,False,False,False,False,False,470000.0
285,Casa,Oeste,Siete Soles,Cerrado,3.0,2.0,2.0,203.24606323242188,248.0,False,False,False,False,False,False,True,False,270000.0
286,Casa,Noroeste,Marqués de Sobremonte,Abierto,3.0,3.0,2.0,235.0,560.0,False,False,False,False,False,False,False,False,215000.0
287,Casa,Oeste,Valle Escondido,Cerrado,3.0,3.0,0.0,230.0,672.0,False,False,False,False,False,True,False,False,345000.0
288,Duplex,Sur,La Paya I,Con Seguridad,3.0,2.0,1.0,112.0,125.0,False,False,False,False,False,False,False,False,152000.0
289,Casa,Noroeste,Poeta Lugones,Abierto,2.0,1.0,1.0,112.16539001464844,105.0,False,False,False,False,False,False,True,False,125000.0
290,Casa,Sur,Cañuelas,Country,3.0,3.0,2.0,320.0,1500.0,False,False,False,False,False,False,False,False,460000.0
291,Duplex,Sur,Manantiales,Con Seguridad,2.0,2.0,1.0,87.0,105.0,False,False,False,False,False,False,False,False,140000.0
292,Casa,Oeste,Siete Soles,Cerrado,3.0,2.0,0.0,213.0,372.3153076171875,False,False,False,False,True,True,False,True,255000.0
293,Casa,Cerro-Argüello,Estancia Q2,Cerrado,3.0,2.0,0.0,307.005859375,365.72528076171875,False,False,False,False,True,True,True,True,550000.0
294,Casa,Oeste,Siete Soles,Cerrado,3.0,2.0,2.0,203.24606323242188,248.0,False,False,False,False,False,False,True,False,270000.0
295,Casa,Oeste,Alto Alberdi,Abierto,3.0,2.0,1.0,160.0,340.0,False,False,False,False,False,False,False,False,155000.0
296,Casa,Cerro-Argüello,Chacras de la Villa,Cerrado,4.0,4.0,2.0,440.0,1333.0,False,False,False,False,False,False,False,False,420000.0
297,Duplex,Cerro-Argüello,Argüello,Abierto,1.0,2.0,1.0,75.0,90.0,False,False,False,False,False,False,False,False,135000.0
298,Duplex,Sur,Manantiales,Con Seguridad,2.0,2.0,1.0,95.0,125.0,False,False,False,False,False,False,False,False,150000.0
299,Casa,Sudoeste,Los Naranjos,Abierto,3.0,2.0,1.0,91.0,264.0,False,False,False,False,False,False,False,False,100000.0
300,Duplex,Sur,Miradores de Manantiales,Con Seguridad,3.0,3.0,2.0,123.0,153.0,False,False,False,False,False,False,False,False,210000.0
301,Duplex,Sur,Claros del Bosque,Cerrado,3.0,3.0,2.0,137.0,180.0,False,False,False,False,False,False,False,False,185000.0
302,Casa,Oeste,El Bosque,Country,3.0,3.0,2.0,300.0,1500.0,False,False,False,False,False,False,False,False,485000.0
303,Duplex,Sur,Riberas de Manantiales,Con Seguridad,3.0,3.0,1.0,158.0,200.0,False,False,False,False,False,False,False,False,225000.0
304,Duplex,Sur,Chacra del Sur,Con Seguridad,3.0,3.0,1.0,185.28713989257812,174.0,False,False,False,False,False,False,True,False,225000.0
305,Duplex,Sur,Chacra del Sur,Con Seguridad,3.0,2.0,1.0,175.0,296.814208984375,False,False,False,False,False,False,False,True,225000.0
306,Casa,Sur,Jardín,Abierto,3.0,2.0,1.0,159.48306274414062,145.0,False,False,False,False,False,False,True,False,170000.0
307,Duplex,Sur,San Fernando,Abierto,2.0,2.0,0.0,105.92123413085938,163.3096466064453,False,False,False,False,True,True,True,True,112000.0
308,Casa,Noroeste,Villa Cabrera,Abierto,4.0,2.0,0.0,160.0,190.0,False,False,False,False,False,True,False,False,155000.0
309,Duplex,Sur,Chacra del Sur,Con Seguridad,3.0,3.0,1.0,183.5303497314453,168.0,False,False,False,False,False,False,True,False,220000.0
310,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,3.0,3.0,1.0,147.0,237.0,False,False,False,False,False,False,False,False,135000.0
311,Duplex,Sur,Miradores de Manantiales,Con Seguridad,3.0,3.0,2.0,123.0,153.0,False,False,False,False,False,False,False,False,210000.0
312,Casa,Cerro-Argüello,Estancia Q2,Cerrado,3.0,2.0,0.0,307.005859375,365.72528076171875,False,False,False,False,True,True,True,True,550000.0
313,Duplex,Sur,Riberas de Manantiales,Con Seguridad,3.0,3.0,1.0,158.0,200.0,False,False,False,False,False,False,False,False,225000.0
314,Casa,Oeste,El Bosque,Country,3.0,3.0,2.0,300.0,1500.0,False,False,False,False,False,False,False,False,485000.0
315,Casa,Cerro-Argüello,Chacras de la Villa,Cerrado,4.0,4.0,2.0,440.0,1333.0,False,False,False,False,False,False,False,False,420000.0
316,Duplex,Sur,Chacra del Sur,Con Seguridad,3.0,3.0,1.0,185.28713989257812,174.0,False,False,False,False,False,False,True,False,225000.0
317,Duplex,Cerro-Argüello,Argüello,Abierto,1.0,2.0,1.0,75.0,90.0,False,False,False,False,False,False,False,False,135000.0
318,Duplex,Sur,Chacra del Sur,Con Seguridad,3.0,3.0,1.0,183.5303497314453,168.0,False,False,False,False,False,False,True,False,220000.0
319,Casa,Sur,Jardín,Abierto,3.0,2.0,1.0,159.48306274414062,145.0,False,False,False,False,False,False,True,False,170000.0
320,Casa,Oeste,Alto Alberdi,Abierto,3.0,2.0,1.0,160.0,340.0,False,False,False,False,False,False,False,False,155000.0
321,Duplex,Sur,Claros del Bosque,Cerrado,3.0,3.0,2.0,137.0,180.0,False,False,False,False,False,False,False,False,185000.0
322,Duplex,Oeste,Docta,Abierto,3.0,2.0,1.0,115.0,180.0,False,False,False,False,False,False,False,False,142000.0
323,Casa,Sur,Jardín,Abierto,3.0,2.0,0.0,155.75381469726562,265.40423583984375,False,False,False,False,True,True,True,True,165000.0
324,Duplex,Sur,Chacra del Sur,Con Seguridad,3.0,2.0,1.0,175.0,296.814208984375,False,False,False,False,False,False,False,True,225000.0
325,Duplex,Sur,San Fernando,Abierto,2.0,2.0,0.0,105.92123413085938,163.3096466064453,False,False,False,False,True,True,True,True,112000.0
326,Casa,Noroeste,Villa Cabrera,Abierto,4.0,2.0,0.0,160.0,190.0,False,False,False,False,False,True,False,False,155000.0
327,Duplex,Sur,Claros del Bosque,Cerrado,3.0,3.0,2.0,135.0,180.0,False,False,False,False,False,False,False,False,185000.0
328,Duplex,Sur,Claros del Bosque,Cerrado,3.0,3.0,1.0,170.64675903320312,134.0,False,False,False,False,False,False,True,False,190000.0
329,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,3.0,3.0,1.0,147.0,237.0,False,False,False,False,False,False,False,False,135000.0
330,Casa,Este,General Paz,Abierto,3.0,2.0,0.0,121.49908447265625,218.00621032714844,False,False,False,False,True,True,True,True,62000.0
331,Duplex,Sur,Claros del Bosque,Cerrado,3.0,3.0,1.0,161.64181518554688,154.0,False,False,False,False,False,False,True,False,195000.0
332,Casa,Sudoeste,Matienzo,Abierto,2.0,2.0,0.0,107.57191467285156,204.052978515625,False,False,False,False,True,True,True,True,75000.0
333,Casa,Oeste,Docta,Abierto,3.0,3.0,2.0,140.0,250.0,False,False,False,False,False,False,False,False,170000.0
334,Casa,Sur,Jardín Espinosa,Abierto,3.0,2.0,1.0,220.0,490.0,False,False,False,False,False,False,False,False,300000.0
335,Casa,Sur,Colinas de Vélez Sársfield,Abierto,4.0,2.0,2.0,248.0,265.0,False,False,False,False,False,False,False,False,190000.0
336,Casa,Cerro-Argüello,Cerro Chico,Abierto,3.0,2.0,1.0,147.0,360.0,False,False,False,False,False,False,False,False,195000.0
337,Casa,Cerro-Argüello,San José,Abierto,4.0,2.0,0.0,171.0,300.0,False,False,False,False,True,True,False,False,165000.0
338,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,5.0,2.0,1.0,189.12135314941406,264.0853576660156,False,False,False,False,False,False,True,True,130000.0
339,Casa,Noroeste,Poeta Lugones,Abierto,2.0,1.0,0.0,85.0,180.0,False,False,False,False,False,True,False,False,140000.0
340,Duplex,Noroeste,Chacra del Norte,Con Seguridad,3.0,3.0,2.0,165.0,180.0,False,False,False,False,False,False,False,False,188000.0
341,Casa,Cerro-Argüello,Villa Belgrano,Abierto,4.0,4.0,2.0,300.0,710.0,False,False,False,False,False,False,False,False,290000.0
342,Casa,Norte,Otro,Abierto,2.0,1.0,1.0,110.0,120.0,True,True,True,False,False,False,False,False,130000.0
343,Duplex,Cerro-Argüello,Villa Allende,Abierto,2.0,2.0,1.0,63.0,75.0,False,False,False,False,False,False,False,False,103000.0
344,Casa,Cerro-Argüello,Villa Belgrano,Abierto,4.0,4.0,2.0,300.0,710.0,False,False,False,False,False,False,False,False,290000.0
345,Casa,Cerro-Argüello,Alto Palermo,Abierto,3.0,3.0,3.0,250.0,580.0,False,False,False,False,False,False,False,False,250000.0
346,Duplex,Noroeste,Chacra del Norte,Con Seguridad,3.0,3.0,2.0,190.0,190.0,False,False,False,False,False,False,False,False,190000.0
347,Duplex,Cerro-Argüello,Villa Allende,Abierto,2.0,2.0,1.0,63.0,80.0,False,False,False,False,False,False,False,False,109000.0
348,Casa,Cerro-Argüello,Villa Belgrano,Abierto,4.0,3.0,3.0,240.0,410.0,False,False,False,False,False,False,False,False,240000.0
349,Casa,Cerro-Argüello,Villa Belgrano,Abierto,4.0,3.0,3.0,240.0,410.0,False,False,False,False,False,False,False,False,240000.0
350,Casa,Cerro-Argüello,Villa Belgrano,Abierto,4.0,3.0,3.0,240.0,410.0,False,False,False,False,False,False,False,False,240000.0
351,Casa,Cerro-Argüello,Villa Belgrano,Abierto,3.0,2.0,2.0,260.0,533.0,False,False,False,False,False,False,False,False,250000.0
352,Casa,Noroeste,Parque Chacabuco,Abierto,2.0,1.0,3.0,184.0,284.0,False,False,False,False,False,False,False,False,135000.0
353,Casa,Sudeste,Villa Argentina,Abierto,3.0,3.0,5.0,300.0,500.0,False,False,False,False,False,False,False,False,260000.0
354,Casa,Cerro-Argüello,Cumbres del Golf,Cerrado,3.0,2.0,0.0,160.56861877441406,282.94561767578125,False,False,False,False,True,True,True,True,180000.0
355,Casa,Sur,Alameda,Abierto,3.0,2.0,2.0,191.0,250.0,False,False,False,False,False,False,False,False,200000.0
356,Casa,Norte,Cofico,Abierto,4.0,2.0,4.0,140.0,320.0,False,False,False,False,False,False,False,False,235000.0
357,Casa,Sudeste,Maipú Sección 1,Abierto,3.0,2.0,0.0,144.0,245.0,False,False,False,False,False,True,False,False,130000.0
358,Casa,Cerro-Argüello,Cerro de las Rosas,Abierto,4.0,4.0,2.0,356.0,515.0,False,False,False,False,False,False,False,False,255000.0
359,Duplex,Sur,Chacra del Sur,Con Seguridad,3.0,2.0,1.0,178.0,180.0,False,False,False,False,False,False,False,False,225000.0
