,Tipo de Propiedad,Zona,Ciudad,Barrio,Calle,Tipo de Barrio,Apto Escritura,Apto Crédito,Etapa de Construcción,Antigüedad,Cantidad de Plantas,Cantidad de Dormitorios,Cantidad de Baños,Cantidad de Cocheras,Cobertura Cocheras,Superficie Total m2,Superficie Cubierta m2,Valor
1135,Casa,,Pdo. de San Alberto,Mina Clavero,Av  San Martin 400,,,,,,,3,1,1,,300,110,82000
1136,Casa,,Córdoba,Cerro De Las Rosas,Nicolas Berrotaran Al 1400,,,,,,1,3,,1,,59,147,220000
1137,Casa,,Villa Carlos Paz,Villa Del Lago,Villa Del Lago 0 100,,,,,,,5,5,,,2.000,550,900000
1138,Casa,,Villa Allende,San Isidro,Padre Luchesse 2000,,,,,3,2,4,3,2,,,320,400000
1139,Duplex,,Córdoba,Arguello,Buitrago 6500,,,,,,,3,2,,,250,125,150000
1140,Casa,,Córdoba,Villa Belgrano,Gay Lussac 7500,,,,,25,2,4,4,4,,875,300,220000
1141,Casa,,Córdoba,Villa Cabrera,Los Lirios 1500,,,,,,2,4,2,2,,220,230,205000
1142,Casa,,Córdoba,Marques De Sobremonte,Gaspar De Medina 500,,,,,,1,3,2,1,,320,200,95000
1143,Casa,,Pdo. de Cordoba Capital,Cordoba,San Antonio 2400,,,,,,,3,3,2,,,192,270000
1144,Duplex,,Pdo. de Cordoba Capital,Cordoba,San Antonio 2400,,,,,,,3,2,,,180,104,150000
1145,Casa,,Pdo. de Cordoba Capital,Cordoba,blvd l. suarez de figueroa 100,,,,,,2,3,2,,,250,200,225000
1146,Casa,,Countries y Barrios Cerrados Cordoba Capital,Cañuelas Country Golf,Cañuelas Country Golf 100,,,,,,,4,4,,,1.500,430,585000
1147,Duplex,,Pdo. de Cordoba Capital,Cordoba,San Antonio 2400,,,,,,2,3,3,,,180,140,
1148,Casa,,Córdoba,Alta Cordoba,Quevedo 300,,,,,50,1,3,2,,,242,138,90000
1149,Casa,,Pdo. de Santa Maria,Despeñaderos,Venta Casa En Despeñaderos 3 Dorm 100,,,,,,,3,1,,,465,140,150000
1150,Casa,,Villa Carlos Paz,Altos De Las Vertientes,Excelente Casa En Villa Carlos Paz 100,,,,,,,3,,1,,210,210,500000
1151,Casa,,Pdo. de Cordoba Capital,Cordoba,CELSO BARRIOS 1500,,,,,18,,4,4,2,,1.300,320,815000
1152,Casa,,Pdo. de Cordoba Capital,Cordoba,Temistloques Castellanos 1600,,,,,,,3,2,1,,,110,125000
1153,Casa,,Pdo. de Santa Maria,Potrero De Garay,El Lago 100,,,,,,,,,,,,,32000
1154,Casa,,Countries y Barrios Cerrados Cordoba Capital,Claros del Bosque,Claros Del Bosque 3600,,,,,5,1,2,2,2,,360,145,200000
1155,Casa,,Countries y Barrios Cerrados Cordoba Capital,Claros del Bosque,Claros Del Bosque 3600,,,,,5,1,2,2,2,,360,145,200000
1156,Casa,,Pdo. de Cordoba Capital,Cordoba,San Antonio 2400,,,,,,,3,2,1,,,120,180000
1157,Casa,,Córdoba,Arguello,Manuel Lizondo Borda 500,,,,,,,3,1,1,,280,90,21005
1158,Chalet,,Villa Carlos Paz,Altos De Las Vertientes,Pje Socrates 100,,,,,35,,4,3,4,,1.090,424,
1159,Casa,,Pdo. de Punilla,Capilla Del Monte,Sabattini 1400,,,,,20,1,2,2,5,,10.000,208,390000
1160,Casa,,Countries y Barrios Cerrados Cordoba Capital,Claros del Bosque,Claros Del Bosque 100,,,,,5,1,2,2,5,,360,145,210000
1161,Casa,,La Calera,La Estanzuela,La Estanzuela 100,,,,,,2,4,4,2,,500,382,270000
1162,Casa,,Pdo. de Calamuchita,Villa General Belgrano,Los Molles 100,,,,,,,,,,,,,100000
1163,Casa,,Córdoba,Cofico,General Bustos 800,,,,,,1,2,1,1,,140,117,115000
1164,Casa,,Pdo. de General San Martin,Villa Maria,DANTE ALIGHERI 300,,,,,,,,,,,,,150000
1165,Casa,,Córdoba,Villa Cabrera,Los Lirios 1500,,,,,,2,4,2,2,,220,230,205000
1166,Casa,,Villa Carlos Paz,Santa Rita,,,,,,20,1,2,1,,,225,70,140000
1167,Casa,,Córdoba,Panamericano,25 De Agosto 3700,,,,,64,1,3,2,1,,250,,58000
1168,Casa,,Córdoba,Juniors,Copiapo 100,,,,,60,4,2,1,1,,230,120,130000
1169,Casa,,Pdo. de Punilla,Capilla Del Monte,,,,,,,,3,2,2,,1.200,143,86000
1170,Casa,,Córdoba,Guemes,Bolivar 500,,,,,54,1,3,2,4,,395,241,382000
1171,Chalet,,Córdoba,Urca,Leon Tedin 3700,,,,,25,2,4,3,2,,300,220,250000
1172,Casa,,Córdoba,Nueva Cordoba,Natania 19 100,,,,,10,1,2,1,1,,,120,160000
1173,Casa,,Córdoba,Parque Velez Sarsfield,Pedro De Mendoza 2500,,,,,50,2,4,3,6,,337,410,190000
1174,Casa,,Villa Carlos Paz,Playas De Oro,Rio Piedra Blanca 200,,,,,,,,,,,450,,120000
1175,Casa,,Villa Allende,Cumbres del Golf,Cumbres Del Golf 800,,,,,,,2,1,1,,320,98,59000
1176,Casa,,Pdo. de Colon,Agua De Oro,E-53 100,,,,,,1,3,1,4,,800,100,95000
1177,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,
1178,CasaQuinta,,Villa Carlos Paz,Nautico Costa Azul,,,,,,,,3,,,,6.000,100,280000
1179,Casa,,Villa Carlos Paz,Jose Muñoz,,,,,,,,,,,,,,280000
1180,Casa,,Córdoba,Zumaran,S. Gaboto 2200,,,,,60,1,4,2,2,,243,151,105000
1181,Casa,,Pdo. de Calamuchita,Los Molinos,,,,,,,,,,,,600,95,100000
1182,Chalet,,Pdo. de San Alberto,Nono,Comechingones 0,,,,,35,1,2,3,1,,943,142,128000
1183,Casa,,Córdoba,San Lorenzo,"San Lorenzo, Sabattini 5700 100",,,,,40,,4,3,,,760,210,175000
1184,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,
1185,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,370000
1186,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,110000
1187,Duplex,,Pdo. de Cordoba Capital,Nuevo Poeta Lugones,Nuevo Poeta Lugones 4800,,,,,7,1,,,3,,180,110,145000
1188,Casa,,Villa Carlos Paz,Santa Rita,Medrano 100,,,,,,1,3,1,1,,2.000,100,180000
1189,Cabana,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,120000
1190,Casa,,Villa Allende,Villa Allende Golf,"Country La Paloma, Bv. La Paloma 100",,,,,15,2,5,4,2,,1.530,365,330000
1191,Casa,,Villa Carlos Paz,Santa Rita,Medrano 100,,,,,,1,2,1,1,,450,90,100000
1192,Casa,,Córdoba,Villa Cabrera,"Villa Cabrera, Las Playas 2000",,,,,,,2,2,,,120,200,72000
1193,Casa,,Córdoba,Guemes,Bolivar 500,,,,,54,1,3,2,4,,395,241,382000
1194,Casa,,Pdo. de Punilla,Villa Carlos Paz,,,,,,,1,7,4,4,,,,160000
1195,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,,,,,,,,,38659
1196,Casa,,Pdo. de Calamuchita,Villa Del Dique,,,,,,1,,2,1,,,400,92,110000
1197,,,Córdoba,Tejas del Sur,Tejas del Sur ,,,,,10,2,3,2,1,,218,157,260000
1198,,,Córdoba,Greenville,Green Ville 2 ,,,,,,2,3,3,2,,194,150,230000
1199,Chalet,,Pdo. de Punilla,Villa Carlos Paz,,,,,,,1,3,2,2,,1.200,,290000
1200,Casa,,Pdo. de Punilla,Villa Carlos Paz,,,,,,,1,4,4,3,,,,100000
1201,Casa,,Córdoba,Bajo Palermo,,,,,,,1,3,2,1,,140,103,125000
1202,,,Pdo. de Cordoba Capital,Cordoba,valparaiso al 7000 ,,,,,,2,3,3,2,,360,154,220000
1203,Casa,,Countries y Barrios Cerrados Cordoba Capital,Cañuelas Country Golf,Cañuelas Country Golf 5000,,,,,3,2,4,3,6,,,270,360000
1204,,,Córdoba,Jardin Espinosa,Santa Marta al 3700 ,,,,,15,1,3,4,2,,745,295,370000
1205,,,Córdoba,San Salvador,Jose Miguel Lanza al 3800 ,,,,,30,2,4,3,1,,180,175,140000
1206,,,Córdoba,Jardin Espinosa,o'higgins al 3500 ,,,,,34,,3,2,2,,200,125,190000
1207,,,Córdoba,Manantiales,Casa tipo duplex en Miradores de Manantiales ,,,,,,2,3,3,1,,125,125,185000
1208,Casa,,Pdo. de Punilla,Tanti,,,,,,,1,1,1,1,,,,65000
1209,,,Córdoba,Greenville,Green Ville 2 ,,,,,,2,3,2,1,,180,130,200000
1210,,,Córdoba,Jardin Espinosa,calmayo 1900 ,,,,,34,,3,2,2,,200,125,190000
1211,,,Pdo. de Cordoba Capital,Cordoba,Rossi al 3600 ,,,,,40,2,3,2,2,,322,211,170000
1212,,,Countries y Barrios Cerrados Cordoba Capital,Claros del Bosque,Claros Village Manzana 31 lote 1 ,,,,,,2,3,2,1,,180,162,195000
1213,,,Córdoba,Manantiales,Miradores de Manantiales ,,,,,,2,3,2,1,,125,126,150000
1214,Chalet,,Villa Carlos Paz,Villa Del Lago,EDISON 300,,,,,15,1,3,3,2,,800,215,270000
1215,,,Córdoba,Manantiales,Casa a estrenar en barrio con seguridad ,,,,,,2,2,2,2,,256,122,195000
1216,,,Córdoba,San Vicente,juan acosta al 1200 ,,,,,15,3,3,3,2,,300,200,200000
1217,Casa,,Córdoba,Mercantil,Manuel Elizondo Borda Al 500,,,,,,1,3,3,2,,516,282,56701
1218,Casa,,Rio Ceballos,Villa Catalina,Calle Publica 100,,,,,,1,2,1,,,400,100,85000
1219,Casa,,Córdoba,Tejas del Sur 3,Tejas Tres 100,,,,,,,3,2,6,,,,245000
1220,,,Pdo. de Cordoba Capital,Cordoba,Casa en barrio Cerrado con seguridad ,,,,,,2,3,2,2,,361,,220000
1221,,,Pdo. de San Javier,Villa De Las Rosas,CONFIDENCIAL ,,,,,1,1,1,1,,,500,85,175000
1222,Casa,,Córdoba,Mauller,Blas Parera 100,,,,,,,1,1,,,131,47,19000
1223,Casa,,Córdoba,Centro,Ángel Peñaloza 100,,,,,,,3,2,,,,,
1224,Duplex,,Pdo. de Cordoba Capital,Cordoba,,,,,,,,,,,,,,64432
1225,Casa,,Villa Allende,La herradura,La Herradura 1100,,,,,,,4,4,3,,1.580,450,470000
1226,,,Countries y Barrios Cerrados Cordoba Capital,Claros del Bosque,Celso Barrios al 3600 ,,,,,,2,3,3,1,,,140,175000
1227,Casa,,Villa Allende,San Alfonso,"V. Allende, San Clemente 100",,,,,,2,3,3,2,,300,160,195000
1228,Casa,,Pdo. de San Justo,San Francisco,Caseros 200,,,,,,1,3,2,2,,,145,
1229,Casa,,Alta Gracia,Camara,Genova 100,,,,,10,2,3,4,2,,480,430,230000
1230,Casa,,Villa Allende,Villa Allende Golf,"Country La Paloma, Mendoza 500 100",,,,,,2,3,2,2,,1.250,255,290000
1231,,,Córdoba,Jardin Espinosa,copina al 1600 ,,,,,20,,2,2,1,,215,,190000
1232,,,Córdoba,Manantiales,Miradores de Manantiales ,,,,,,2,3,3,2,,125,93,210000
1233,,,Córdoba,Parque Velez Sarsfield,Jose Ramon Aguirre al 2900 ,,,,,60,1,4,1,2,,,250,169000
1234,Casa,,Córdoba,Tejas del Sur 3,Tejas Tres 100,,,,,5,1,3,2,2,,525,170,240000
1235,Casa,,Córdoba,Parque Capital,VIEYTES 1700,,,,,60,1,3,,1,,450,125,82474
1236,Casa,,Córdoba,Alto Verde,"A. Verde, Bv. Los Granaderos 3200",,,,,50,1,3,2,3,,400,200,178000
1237,Casa,,Córdoba,Centro,Av Gonzalez Atras Cpc Villa Libertador 1700,,,,,,,,,,,360,120,95000
1238,Casa,,Córdoba,Alameda,Casa Nueva !b°parque Alameda 100,,,,,,1,3,1,1,,,130,73000
1239,Casa,,Pdo. de Cordoba Capital,Cordoba,Los Alamos 1100,,,,,,2,3,3,2,,895,275,365000
1240,Triplex,,Villa Carlos Paz,Sol Y Lago,,,,,,20,,4,3,,,360,150,150000
1241,Casa,,Córdoba,Cerro De Las Rosas,Esteban Bustos Al 1900 100,,,,,,,3,2,,,,135,320000
